id,year,month,day,hour,minute,second,volt1,volt2,volt3,volt4,volt5,volt6,temp1,temp2,temp3,temp4,temp5,temp6,elapsed
77,2017,5,26,15,29,51,0.35,0.34,0.33,0.32,0.3,0.31,35.16,33.87,32.9,32.26,30.32,31.29,76.0
78,2017,5,26,15,29,52,0.35,0.34,0.33,0.33,0.31,0.31,35.16,33.87,32.58,32.58,30.65,31.29,77.0
79,2017,5,26,15,29,54,0.35,0.34,0.33,0.33,0.31,0.32,34.84,33.87,32.9,33.23,30.65,31.61,78.0
80,2017,5,26,15,29,55,0.35,0.34,0.33,0.32,0.31,0.31,34.84,33.87,32.9,32.26,30.65,31.29,79.0
81,2017,5,26,15,29,56,0.35,0.34,0.33,0.32,0.3,0.31,35.16,33.87,32.9,32.26,30.32,31.29,80.0
82,2017,5,26,15,29,57,0.35,0.34,0.33,0.33,0.31,0.31,35.48,34.19,33.23,33.23,30.65,31.29,81.0
83,2017,5,26,15,29,58,0.35,0.34,0.33,0.33,0.31,0.32,35.16,33.87,32.9,32.9,30.65,31.61,82.0
84,2017,5,26,15,29,59,0.35,0.34,0.32,0.32,0.31,0.31,35.16,34.19,32.26,32.26,30.65,31.29,83.0
85,2017,5,26,15,30,0,0.35,0.34,0.33,0.33,0.31,0.32,35.16,33.87,32.9,32.58,30.97,31.61,84.0
86,2017,5,26,15,30,1,0.35,0.34,0.33,0.32,0.3,0.31,35.16,34.19,32.58,31.94,30.32,31.29,85.0
87,2017,5,26,15,30,2,0.35,0.34,0.33,0.32,0.31,0.31,34.84,33.87,32.9,32.26,30.65,31.29,86.0
88,2017,5,26,15,30,3,0.35,0.34,0.33,0.33,0.31,0.31,35.16,33.87,33.23,32.9,30.65,31.29,87.0
89,2017,5,26,15,30,4,0.35,0.34,0.33,0.33,0.31,0.32,35.16,33.87,32.9,32.9,30.65,31.61,88.0
90,2017,5,26,15,30,5,0.35,0.34,0.33,0.33,0.31,0.32,35.48,33.87,32.9,33.23,30.65,31.61,89.0
91,2017,5,26,15,30,6,0.35,0.34,0.33,0.33,0.31,0.31,34.52,33.87,33.23,33.23,30.65,31.29,90.0
92,2017,5,26,15,30,7,0.35,0.34,0.33,0.33,0.31,0.32,35.16,33.87,33.23,32.58,30.65,31.61,91.0
93,2017,5,26,15,30,8,0.35,0.34,0.33,0.32,0.31,0.32,35.16,33.87,32.9,31.94,30.65,31.61,92.0
94,2017,5,26,15,30,9,0.35,0.34,0.33,0.33,0.31,0.31,34.52,33.87,33.23,32.58,30.65,31.29,93.0
95,2017,5,26,15,30,10,0.35,0.34,0.33,0.32,0.31,0.31,35.48,33.55,32.9,32.26,30.65,31.29,94.0
96,2017,5,26,15,30,11,0.35,0.34,0.33,0.33,0.31,0.32,35.16,33.55,32.9,32.58,30.65,31.61,95.0
97,2017,5,26,15,30,12,0.35,0.34,0.33,0.32,0.31,0.31,35.16,34.19,32.9,32.26,30.65,31.29,96.0
98,2017,5,26,15,30,13,0.35,0.34,0.33,0.32,0.31,0.31,35.48,33.87,32.9,31.94,30.65,31.29,97.0
99,2017,5,26,15,30,14,0.35,0.34,0.33,0.33,0.31,0.31,35.16,33.87,32.9,32.58,30.65,31.29,98.0
100,2017,5,26,15,30,15,0.35,0.34,0.33,0.32,0.31,0.31,35.16,34.19,32.58,31.94,30.65,31.29,99.0
101,2017,5,26,15,30,16,0.35,0.34,0.33,0.33,0.31,0.31,35.16,34.19,32.9,32.9,30.65,31.29,100.0
