id,year,month,day,hour,minute,second,volt1,volt2,volt3,volt4,volt5,volt6,temp1,temp2,temp3,temp4,temp5,temp6,elapsed
76,2017,5,29,15,30,24,0.26,0.27,0.27,0.27,0.26,0.27,26.45,27.42,26.77,27.42,26.13,26.77,74.0
77,2017,5,29,15,30,25,0.26,0.27,0.27,0.27,0.26,0.27,26.45,27.1,26.77,27.42,26.13,27.1,75.0
78,2017,5,29,15,30,26,0.27,0.28,0.27,0.27,0.26,0.27,27.1,27.74,26.77,27.42,26.45,27.1,76.0
79,2017,5,29,15,30,27,0.27,0.28,0.27,0.27,0.26,0.27,26.77,27.74,26.77,27.42,26.45,26.77,77.0
80,2017,5,29,15,30,28,0.27,0.27,0.27,0.27,0.26,0.27,27.1,27.1,27.1,27.42,26.45,27.1,78.0
81,2017,5,29,15,30,29,0.27,0.27,0.27,0.27,0.26,0.26,27.1,27.1,27.1,27.42,26.45,26.45,79.0
82,2017,5,29,15,30,30,0.27,0.27,0.27,0.27,0.26,0.27,27.42,27.42,27.1,27.42,26.45,27.1,80.0
83,2017,5,29,15,30,31,0.27,0.28,0.27,0.27,0.26,0.27,27.1,27.74,26.77,27.42,26.45,27.1,81.0
84,2017,5,29,15,30,32,0.27,0.27,0.27,0.27,0.26,0.27,27.42,27.42,27.1,27.42,26.45,26.77,82.0
85,2017,5,29,15,30,33,0.27,0.28,0.27,0.27,0.26,0.27,27.42,28.06,27.1,27.42,26.45,26.77,83.0
86,2017,5,29,15,30,34,0.28,0.28,0.27,0.28,0.26,0.27,27.74,27.74,27.1,27.74,26.45,27.1,84.0
87,2017,5,29,15,30,35,0.28,0.28,0.27,0.27,0.26,0.27,27.74,27.74,27.1,27.42,26.45,27.1,85.0
88,2017,5,29,15,30,36,0.28,0.28,0.27,0.27,0.26,0.27,27.74,28.06,27.1,27.42,26.45,27.1,86.0
89,2017,5,29,15,30,37,0.28,0.28,0.27,0.27,0.26,0.27,28.06,28.06,27.1,27.42,26.45,26.77,87.0
90,2017,5,29,15,30,38,0.28,0.28,0.27,0.27,0.26,0.27,27.74,28.06,27.1,27.42,26.45,27.1,88.0
91,2017,5,29,15,30,39,0.28,0.28,0.27,0.27,0.26,0.27,27.74,28.06,27.1,27.42,26.45,27.1,89.0
92,2017,5,29,15,30,40,0.28,0.28,0.27,0.28,0.26,0.27,28.06,28.06,27.1,27.74,26.45,27.1,90.0
93,2017,5,29,15,30,41,0.28,0.28,0.27,0.27,0.26,0.27,28.06,28.06,27.1,27.42,26.45,27.1,91.0
94,2017,5,29,15,30,42,0.27,0.28,0.27,0.27,0.26,0.27,27.42,28.06,27.1,27.42,26.45,27.1,92.0
95,2017,5,29,15,30,43,0.28,0.28,0.27,0.27,0.26,0.27,28.39,27.74,27.1,27.42,26.45,27.1,93.0
96,2017,5,29,15,30,44,0.28,0.28,0.27,0.27,0.26,0.27,27.74,28.06,27.1,27.42,26.45,27.1,94.0
97,2017,5,29,15,30,45,0.28,0.28,0.27,0.27,0.26,0.27,28.39,28.06,27.1,27.42,26.45,27.1,95.0
98,2017,5,29,15,30,46,0.28,0.28,0.27,0.27,0.26,0.27,28.39,28.06,27.1,27.42,26.45,27.1,96.0
99,2017,5,29,15,30,47,0.29,0.28,0.27,0.28,0.26,0.27,28.71,28.39,27.1,27.74,26.45,27.1,97.0
100,2017,5,29,15,30,48,0.28,0.28,0.27,0.27,0.26,0.27,28.06,28.06,27.1,27.42,26.45,27.1,98.0
101,2017,5,29,15,30,49,0.28,0.28,0.27,0.28,0.26,0.27,28.39,28.39,27.1,27.74,26.45,27.1,99.0
102,2017,5,29,15,30,50,0.29,0.28,0.27,0.28,0.26,0.27,28.71,28.06,27.1,27.74,26.45,27.1,100.0
103,2017,5,29,15,30,51,0.29,0.28,0.27,0.28,0.26,0.27,28.71,28.39,27.1,27.74,26.45,27.1,101.0
104,2017,5,29,15,30,52,0.29,0.28,0.27,0.27,0.26,0.27,28.71,28.39,27.42,27.42,26.45,27.1,102.0
105,2017,5,29,15,30,53,0.29,0.28,0.27,0.27,0.26,0.27,28.71,28.39,27.42,27.42,26.45,27.1,103.0
106,2017,5,29,15,30,54,0.29,0.28,0.27,0.28,0.26,0.27,28.71,27.74,27.42,27.74,26.45,27.1,104.0
107,2017,5,29,15,30,55,0.29,0.28,0.27,0.27,0.26,0.27,28.71,28.39,26.77,27.42,26.45,27.1,105.0
108,2017,5,29,15,30,56,0.29,0.28,0.27,0.27,0.26,0.27,28.71,28.39,27.1,27.42,26.45,27.1,106.0
109,2017,5,29,15,30,57,0.29,0.28,0.27,0.27,0.26,0.27,29.03,28.39,27.1,27.42,26.45,26.77,107.0
110,2017,5,29,15,30,58,0.29,0.28,0.27,0.27,0.26,0.27,28.71,28.39,27.1,27.42,26.45,27.1,108.0
111,2017,5,29,15,30,59,0.29,0.28,0.27,0.27,0.26,0.27,29.03,28.39,27.1,27.42,26.45,27.1,109.0
112,2017,5,29,15,31,0,0.29,0.29,0.27,0.28,0.26,0.27,29.35,28.71,27.1,27.74,26.45,27.1,110.0
113,2017,5,29,15,31,1,0.29,0.29,0.27,0.28,0.26,0.27,29.03,28.71,27.1,27.74,26.45,27.1,111.0
114,2017,5,29,15,31,2,0.29,0.29,0.27,0.28,0.26,0.27,29.03,28.71,27.1,27.74,26.45,27.1,112.0
115,2017,5,29,15,31,3,0.29,0.28,0.27,0.28,0.26,0.27,29.35,28.39,27.1,27.74,26.45,27.1,113.0
116,2017,5,29,15,31,4,0.29,0.28,0.27,0.28,0.26,0.27,29.03,28.39,27.1,27.74,26.45,27.1,114.0
117,2017,5,29,15,31,5,0.29,0.28,0.27,0.28,0.26,0.27,29.03,28.39,27.1,27.74,26.45,27.1,115.0
118,2017,5,29,15,31,6,0.29,0.29,0.27,0.27,0.26,0.27,29.35,28.71,27.1,27.42,26.45,26.77,116.0
119,2017,5,29,15,31,7,0.29,0.29,0.27,0.28,0.26,0.27,29.35,28.71,27.1,27.74,26.45,27.1,117.0
120,2017,5,29,15,31,8,0.29,0.29,0.27,0.28,0.26,0.27,29.35,28.71,27.1,27.74,26.45,27.1,118.0
121,2017,5,29,15,31,9,0.3,0.29,0.27,0.28,0.26,0.27,29.68,28.71,27.42,27.74,26.45,27.1,119.0
122,2017,5,29,15,31,10,0.3,0.29,0.27,0.28,0.26,0.27,29.68,28.71,27.1,27.74,26.45,27.1,120.0
123,2017,5,29,15,31,11,0.3,0.29,0.27,0.28,0.26,0.27,29.68,28.71,27.42,27.74,26.45,27.1,121.0
